customer_id,first_name,last_name,email,phone,age,city,registration_date,customer_segment,credit_score,total_spent,last_purchase_date
CUST_02062,Tracey,Proctor,nbenjamin@example.com,+1-221-531-6822x608,33,SIDI BEL ABBÈS,2023-01-25,Standard,393.0,2827.46,
CUST_02063,Daniel,Hall,tkirby@example.com,001-398-383-8037x473,42,Annaba,2025-03-30,Basic,627.0,1714.98,
CUST_02064,Sean,Lambert,randall45@example.com,507-670-0535x5882,25,BISKRA,2025-01-13,Standard,685.0,11549.869999999999,
CUST_02065,Elizabeth,Maxwell,contreraslisa@example.net,+1-738-950-2847x7982,18,BATNA,2023-07-10,Standard,843.0,17503.79,
CUST_02066,Chad,Watson,craig33@example.net,5705666706,-1,Oran,2023-03-01,Standard,645.0,14198.46,
CUST_02067,Kristina,Jones,gterry@example.net,953-309-3731x34037,28,Sidi Bel Abbès,2022-11-21,Standard,631.0,0.0,
CUST_02068,Stacy,Tucker,anthonydavis@example.net,001-920-404-5820,25,Oran,2024-01-14,Standard,815.0,7990.759999999999,
CUST_02069,Maria,Cole,david68@example.com,532.855.0652x9905,56,Sidi Bel Abbès,2024-09-26,Premium,564.0,17821.39,
CUST_02070,David,Johnson,vhatfield@example.net,7952789035,40,Biskra,2023-02-28,Standard,581.0,1068.56,
CUST_02071,Cassandra,Pham,zryan@example.net,245-765-7817x442,22,Blida,2023-01-11,Standard,652.0,10467.92,
CUST_02072,Susan,Ward,beltransamantha@example.net,+1-556-274-0920x16759,47,Algiers,2023-01-29,Basic,715.0,17363.77,
CUST_02073,Nicole,Shields,turnerarthur@example.net,+1-680-267-0914x4654,50,Algiers,2022-11-26,Basic,750.0,23814.28,
CUST_02074,Pamela,Johnson,jennifer45@example.com,+1-276-683-4875x256,18,Biskra,2024-08-09,Basic,674.0,6822.370000000001,
CUST_02075,Donald,Campbell,,3133807951,18,Constantine,2024-11-12,Basic,703.0,4818.8,
CUST_02076,Daniel,Olsen,,+1-915-695-9043x15071,39,Oran,2024-10-04,Standard,609.0,5435.540000000001,
CUST_02077,Gabriela,Castillo,ugates@example.net,(431)703-2319x7670,42,Blida,2025-10-02,Premium,684.0,20021.93,
CUST_02078,Cory,Hicks,,(389)524-4183x281,26,Sidi Bel Abbès,2024-10-05,Standard,769.0,4612.07,
CUST_02079,Joseph,Reese,katrina92@example.net,659.814.4894x009,44,Batna,2025-06-01,Standard,671.0,5404.17,
CUST_02080,Michelle,Scott,yyoung@example.net,(948)887-8073,42,Sidi Bel Abbès,2024-02-13,Basic,518.0,6377.88,
CUST_02081,Jonathan,Armstrong,shawnwilliams@example.org,925-619-1871x628,44,Sidi Bel Abbès,2024-03-02,Standard,680.0,0.0,
CUST_02082,Stephen,Coleman,smolina@example.net,491-793-5264,40,Tlemcen,2024-11-01,Basic,627.0,6255.65,
CUST_02083,cheryl,Wilson,fhancock@example.org,256.675.9105x63967,32,Blida,2025-03-21,Standard,493.0,480.03999999999996,
CUST_02084,Tim,Olson,nelsonmichael@example.com,202.750.1554x494,29,Sidi Bel Abbès,2025-04-20,Standard,850.0,10213.54,
CUST_02085,David,Price,tracydodson@example.com,001-484-255-5766x3354,47,Batna,2022-12-10,Basic,450.0,3939.0699999999997,
CUST_02086,Annette,Peterson,kimberlyjennings@example.org,672.482.7695x8870,28,Sétif,2025-04-25,Standard,621.0,9712.94,
CUST_02087,Andrew,Ortiz,ishepherd@example.org,+1-227-964-4829x4350,36,Tlemcen,2025-05-10,Standard,674.0,6245.92,
CUST_02088,Laurie,Reynolds,timothyharrell@example.com,+1-584-824-7164x91916,26,Tlemcen,2023-11-12,Standard,694.0,20612.43,
CUST_02089,Melissa,Parks,matthewthompson@example.org,269-915-6978,18,Tlemcen,2024-05-23,Standard,690.0,4634.3,
CUST_02090,Jared,Mendoza,smithbryan@example.org,001-649-302-3743x26924,23,Biskra,2022-11-16,Basic,9999.0,13061.039999999999,
CUST_02091,Heather,Chambers,rebecca91@example.org,+1-929-346-4031x1828,30,Blida,2024-03-02,Standard,730.0,0.0,
CUST_02092,Michael,Bailey,valdezanthony@example.org,690.459.6669,42,Annaba,2024-08-02,Standard,514.0,5745.07,
CUST_02093,Sara,Wilcox,jenniferhoward@example.net,001-742-288-4637x7348,38,ANNABA,2022-11-22,Standard,753.0,7825.889999999999,
CUST_02094,Tina,White,iwells@example.net,779-731-6250,32,Annaba,2023-05-04,Premium,579.0,3629.9,
CUST_02095,Scott,Obrien,michelle48@example.org,001-672-368-7793x889,31,Constantine,2025-06-06,Basic,716.0,11216.7,
CUST_02096,Tammy,Ramos,fcastillo@example.net,(791)404-0762x9696,18,Blida,2023-03-01,Basic,651.0,2788.6,
CUST_02097,Levi,Robinson,taylorjustin@example.com,507-519-1294,42,Sidi Bel Abbès,2023-01-12,Standard,672.0,10847.24,
CUST_02098,Sara,Henderson,grice@example.com,+1-363-255-0193x531,32,Oran,2025-01-08,Standard,800.0,7950.34,
CUST_02099,William,Wood,fbridges@example.org,900.517.4931x7560,58,Algiers,2023-06-02,Standard,637.0,12830.669999999998,
CUST_02100,Dale,Fitzpatrick,nlewis@example.org,+1-470-410-1492x621,36,Blida,2022-11-29,Standard,529.0,167.46,
CUST_02101,Aaron,Jones,scook@example.net,(360)225-1435x80471,33,Algiers,2025-09-25,Basic,668.0,8246.51,
CUST_02102,Matthew,Miller,julie11@example.net,896-202-7693x47796,37,Batna,2023-08-20,Standard,699.0,17648.760000000002,
CUST_02103,Wayne,Macdonald,ehernandez@example.com,6428246406,18,Oran,2025-03-16,Premium,737.0,6389.86,
CUST_02104,Kathleen,Morgan,nichole82@example.com,001-971-714-8816x05801,44,Batna,2025-08-05,Standard,850.0,2537.0,
CUST_02105,Bobby,Jackson,yrojas@example.com,6444414429,45,Sétif,2024-05-06,Premium,563.0,699.12,
CUST_02106,Crystal,Moreno,gravesmelanie@example.org,413-678-6268x49704,18,Oran,2024-02-05,Standard,541.0,4393.62,
CUST_02107,Anna,Wagner,edward07@example.com,+1-981-470-0681x43659,28,Annaba,2024-08-26,Basic,732.0,2645.37,
CUST_02108,Debra,Mcdonald,,341-271-5007x60175,53,Algiers,2025-07-24,Premium,741.0,10543.130000000001,
CUST_02109,Rita,Spencer,williamdickson@example.com,361.486.7706x672,40,Constantine,2024-07-10,Standard,832.0,8996.85,
CUST_02110,Jesse,Willis,greenalex@example.net,001-921-552-7259,36,Annaba,2024-02-18,Standard,722.0,6564.68,
CUST_02111,Maria,Buck,kristen08@example.net,001-912-805-9944,39,Tlemcen,2025-01-25,Basic,684.0,2105.71,
CUST_02112,Amanda,Valencia,davisemily@example.org,962-208-3610x88025,45,Oran,2025-05-31,Standard,749.0,12719.949999999999,
CUST_02113,Nancy,Jackson,mossraymond@example.org,903.855.9591x516,35,Oran,2024-03-03,Standard,663.0,798.96,
CUST_02114,Robert,Haas,wliu@example.net,(436)402-5368x7320,21,Batna,2025-06-25,Standard,708.0,634.35,
CUST_02115,Michael,Trujillo,hughesjoseph@example.net,287.238.7183x410,30,Sétif,2024-01-12,Standard,690.0,5445.18,
CUST_02116,Amber,Robertson,melissafischer@example.net,200.946.0356,18,Algiers,2024-01-06,Standard,488.0,7597.240000000001,
CUST_02117,Annette,Sweeney,thomashanson@example.org,947-290-5830x4702,29,Constantine,2025-05-30,Standard,679.0,17638.39,
CUST_02118,Ronald,Richardson,adamraymond@example.org,601-498-5754x73880,30,Sidi Bel Abbès,2023-10-14,Standard,849.0,26877.95,
CUST_02119,Patrick,Dixon,kristen72@example.com,732-405-2851x55013,38,Blida,2024-04-08,Premium,682.0,8792.47,
CUST_02120,Christopher,Kim,xchambers@example.com,2517391841,27,ORAN,2025-04-30,Standard,593.0,1536.8000000000002,
CUST_02121,Curtis,Johnson,,451-856-9933x276,18,Biskra,2024-07-30,Basic,633.0,253.32,
CUST_02122,Samantha,Baker,williamhood@example.org,2927523906,22,Sétif,2023-06-17,Standard,568.0,0.0,
CUST_02123,Lisa,Gonzales,kevinhess@example.org,373.594.9125,42,SÉTIF,2024-01-12,Premium,850.0,16848.89,
CUST_02124,Justin,Lopez,jared65@example.net,,18,Oran,2025-08-12,Standard,649.0,7901.02,
CUST_02125,Patrick,Hall,fergusonchristina@example.net,563.330.2304x2333,38,Tlemcen,2024-01-09,Standard,745.0,16439.07,
CUST_02126,Kayla,Nguyen,tylergreen@example.org,001-243-486-6684x70726,24,Sidi Bel Abbès,2023-10-22,Standard,747.0,2683.21,
CUST_02127,Jessica,Obrien,gharris@example.org,(937)238-0882x330,35,ORAN,2024-09-09,Basic,692.0,9943.93,
CUST_02128,Victoria,Weaver,steven07@example.com,586-821-0986,44,Sidi Bel Abbès,2024-06-12,Basic,846.0,4191.0,
CUST_02129,Tracie,Thompson,suarezamy@example.net,(400)766-8812x7904,41,Constantine,2024-06-30,Standard,551.0,10818.24,
CUST_02130,Joseph,Morris,hendersonkimberly@example.net,592.324.1997x970,38,Algiers,2024-07-15,Standard,715.0,9072.73,
CUST_02131,Amanda,Baker,williamsonrobin@example.com,001-844-787-8904x8334,25,Biskra,2023-12-30,Premium,471.0,26519.399999999998,
CUST_02132,Heather,Moon,paulwhite@example.org,980-666-6405,29,Annaba,2024-10-13,Standard,465.0,11770.449999999999,
CUST_02133,Amanda,Hardy,wilkinsonjason@example.net,(953)271-2688,32,Blida,2025-11-04,Premium,802.0,3311.29,
CUST_02134,Christopher,Buchanan,tommy13@example.net,001-673-614-2175x6247,26,Annaba,2023-06-15,Standard,704.0,6357.9800000000005,
CUST_02135,Daniel,Cherry,shannonbowen@example.org,(697)866-2084x078,32,Blida,2025-07-21,Basic,501.0,7789.69,
CUST_02136,Kathryn,Rivera,yphillips@example.org,799-778-5652,54,Blida,2023-04-25,Standard,605.0,20277.66,
CUST_02137,Matthew,Kramer,ngibson@example.org,001-690-272-2679,46,SÉTIF,2024-11-11,Standard,662.0,5680.32,
CUST_02138,Corey,Hays,damon82@example.com,001-838-468-8339x238,35,Constantine,2023-12-09,Standard,683.0,17015.79,
CUST_02139,Nicole,Henderson,alopez@example.com,203-656-5748,32,Annaba,2024-05-02,Basic,665.0,24791.100000000002,
CUST_02140,Sara,Mccarthy,robertcastillo@example.net,(806)300-1266x460,34,Blida,2024-09-04,Standard,667.0,8191.060000000001,
CUST_02141,Barry,Meadows,smithcarla@example.com,(659)854-5430x0178,39,Constantine,2024-10-29,Basic,791.0,4365.14,
CUST_02142,Misty,Acosta,lindasmith@example.net,822-858-9873x07321,35,Batna,2025-04-29,Standard,643.0,22871.3,
CUST_02143,Rachel,Hudson,williamsseth@example.net,+1-461-717-1340,61,Algiers,2025-09-18,Standard,657.0,8237.58,
CUST_02144,Richard,Thompson,ymcknight@example.com,249.746.5265,52,Annaba,2023-09-19,Premium,589.0,16535.31,
CUST_02145,Pamela,Powers,,459.253.8875x59875,43,Blida,2025-01-13,Standard,536.0,8105.51,
CUST_02146,Emily,Keith,suzannebrandt@example.net,(430)916-4303,26,Sidi Bel Abbès,2024-12-23,Standard,615.0,6686.32,
CUST_02147,Kenneth,Hampton,jeremyrobbins@example.org,001-645-978-6740,37,Sidi Bel Abbès,2023-04-02,Basic,643.0,21946.64,
CUST_02148,Daisy,Duran,robin72@example.net,634.619.0671x00997,40,Constantine,2024-09-14,Standard,681.0,3112.7599999999998,
CUST_02149,Frederick,Hudson,grayjordan@example.org,(282)465-8597,54,Blida,2024-05-30,Basic,633.0,7315.7699999999995,
CUST_02150,Charles,Peterson,terrence99@example.org,(584)634-5651x234,46,Blida,2023-01-12,Basic,740.0,7856.6900000000005,
CUST_02151,Misty,Holt,,001-239-959-4357x8459,45,Annaba,2025-11-08,Basic,660.0,44444.87,
CUST_02152,Jessica,Martinez,charlesgarcia@example.org,(664)921-8154,50,Biskra,2024-05-18,Standard,850.0,7236.580000000001,
CUST_02153,jeff,Marshall,dwilliams@example.com,5704950626,33,Sidi Bel Abbès,2024-01-29,Standard,529.0,8821.380000000001,
CUST_02154,Sarah,Reeves,davidcook@example.org,5799804707,38,Tlemcen,2025-08-21,Standard,579.0,24769.379999999997,
CUST_02155,Victor,Alvarado,,001-796-636-9184,47,Blida,2023-03-09,Basic,732.0,8983.17,
CUST_02156,Erika,Willis,tinarocha@example.com,001-392-782-6290x165,32,Tlemcen,2025-01-12,Premium,651.0,18176.87,
CUST_02157,Lee,Olson,sean87@example.org,(953)733-1793x134,34,Sétif,2025-07-03,Standard,742.0,9334.880000000001,
CUST_02158,Christina,Henderson,villarrealnoah@example.net,8216000278,44,Tlemcen,2025-03-06,Basic,516.0,4907.1,
CUST_02159,Michael,Velasquez,abrown@example.com,225-738-0631,33,Annaba,2025-07-11,Premium,739.0,5832.05,
CUST_02160,Mary,Reyes,georgehawkins@example.net,001-927-746-2268,37,Annaba,2023-02-17,Standard,850.0,22987.88,
CUST_02161,Julie,Bailey,katherine38@example.com,(607)657-9314,30,Tlemcen,2023-09-01,Premium,850.0,7665.64,
CUST_02162,Krista,Wilson,ukeller@example.net,001-462-943-8409,36,Sidi Bel Abbès,2025-09-08,Basic,707.0,2204.46,
CUST_02163,Charles,Kelly,elizabethgutierrez@example.com,3702518251,41,Annaba,2023-02-18,Premium,544.0,900.39,
CUST_02164,Amanda,Chavez,woodsbeth@example.com,756-261-9667x601,30,Blida,2023-07-27,Standard,520.0,3443.85,
CUST_02165,Wanda,Mack,archerphilip@example.com,976-647-5665x73297,28,Oran,2025-02-26,Standard,608.0,7744.849999999999,
CUST_02166,Matthew,Hamilton,christina23@example.org,8943621470,49,Sétif,2025-09-19,Premium,678.0,7368.619999999999,
CUST_02167,Matthew,Atkinson,yrobinson@example.org,234-828-9078x16293,48,Oran,2023-12-02,Basic,744.0,6112.94,
CUST_02168,Brian,Rodriguez,reynoldsdavid@example.net,3363705904,37,Sidi Bel Abbès,2024-10-31,Standard,612.0,5155.2,
CUST_02169,Audrey,Bond,bramos@example.net,819.294.6709,24,Biskra,2024-03-31,Standard,679.0,3256.2799999999997,
CUST_02170,Christina,Wilcox,edwardroy@example.net,408.678.8477,33,Annaba,2024-03-24,Standard,577.0,7781.14,
CUST_02171,Christy,Andersen,,948.723.0097x154,44,Tlemcen,2025-10-29,Basic,703.0,4923.03,
CUST_02172,Allen,Burnett,melissapham@example.org,(472)411-5678x1408,60,Blida,2025-02-13,Premium,646.0,14004.84,
CUST_02173,Richard,Hurley,davidsonshannon@example.com,509-342-3159x63781,18,Tlemcen,2023-01-19,Standard,561.0,6989.1,
CUST_02174,Daniel,Acosta,patrickcarpenter@example.org,6472904644,30,Batna,2024-11-28,Standard,756.0,7154.71,
CUST_02175,Amy,Murphy,christinavelez@example.com,+1-291-219-2689,22,Tlemcen,2024-05-13,Basic,532.0,1383.06,
CUST_02176,Victoria,Bernard,,944-916-6611,46,Constantine,2025-05-15,Basic,416.0,7160.280000000001,
CUST_02177,Joshua,Waller,eoneal@example.org,+1-605-985-8240,44,Sidi Bel Abbès,2024-12-31,Basic,740.0,3044.04,
CUST_02178,Bridget,Park,,903.715.1861,32,Tlemcen,2024-07-15,Standard,666.0,4582.879999999999,
CUST_02179,Ryan,Mejia,cheryl76@example.com,+1-219-349-5832x5199,36,Algiers,2023-04-10,Standard,488.0,2905.8900000000003,
CUST_02180,Michelle,Powell,josedean@example.org,(477)870-8594,18,Biskra,2023-05-19,Basic,673.0,29976.729999999996,
CUST_02181,christina,Paul,joseph44@example.net,(913)880-1155,30,Tlemcen,2023-09-11,Standard,586.0,8782.49,
CUST_02182,Cory,Sheppard,,(332)937-5083x973,26,Batna,2025-07-22,Standard,604.0,10732.05,
CUST_02183,Lisa,Hernandez,dylanyoung@example.net,(813)495-7965,42,Biskra,2022-11-19,Basic,556.0,16347.26,
CUST_02184,James,Walker,smithjenna@example.net,858-404-8294x07828,40,Batna,2025-01-25,Standard,502.0,6935.34,
CUST_02185,Adrienne,Goodman,,001-462-458-7360x80558,18,Sétif,2023-04-18,Standard,707.0,1785.14,
CUST_02186,James,Mann,stantonvictoria@example.com,6113532703,18,Blida,2025-09-04,Basic,487.0,212.68,
CUST_02187,Scott,Buckley,irosales@example.net,001-263-771-3799x870,-1,Annaba,2024-05-19,Premium,461.0,23284.379999999997,
CUST_02188,Amber,Aguilar,yatesjanet@example.net,001-439-765-7537x64451,32,Sétif,2023-04-30,Premium,676.0,7551.18,
CUST_02189,Gary,Smith,kristeningram@example.com,+1-242-899-6138x07186,31,Tlemcen,2024-08-22,Standard,541.0,11328.93,
CUST_02190,Denise,Jacobs,matthew06@example.net,438.929.2162x98604,35,Biskra,2023-12-26,Standard,570.0,14851.63,
CUST_02191,Tyler,Lindsey,sanchezdebra@example.net,8566956250,26,Oran,2023-04-14,Standard,624.0,8709.0,
CUST_02192,Luis,Payne,byrdsherry@example.net,001-886-208-1107x14923,19,Annaba,2025-03-15,Basic,670.0,5556.05,
CUST_02193,Robert,Johnson,tina84@example.com,001-543-372-1326x77638,18,Tlemcen,2023-02-03,Standard,688.0,10526.38,
CUST_02194,Sandra,Brown,jesse43@example.org,001-297-397-5684x21818,35,Biskra,2025-05-29,Standard,768.0,7423.6900000000005,
CUST_02195,Thomas,Ford,reevesheather@example.org,212-565-9746,37,Algiers,2023-04-04,Basic,709.0,3147.42,
CUST_02196,Jason,Anderson,crose@example.org,423-227-5888x1185,48,Sétif,2023-07-09,Standard,534.0,114.16,
CUST_02197,Melody,Wilson,,289-210-9531,47,Oran,2024-03-29,Premium,685.0,4981.95,
CUST_02198,Donna,White,caleb62@example.org,380.613.7020,27,Algiers,2023-02-01,Standard,528.0,9074.84,
CUST_02199,Ruth,Ramirez,tmiller@example.org,(207)872-7204x5098,24,Annaba,2024-12-07,Basic,722.0,8290.2,
CUST_02200,Paige,Bell,,(526)225-1049x4617,52,Batna,2024-11-10,Standard,518.0,10026.11,
CUST_02201,Lisa,Meza,clarkdiane@example.org,001-967-630-9240,33,Oran,2024-10-10,Premium,720.0,4802.950000000001,
CUST_02202,James,Bradley,pperry@example.org,001-503-563-8574,29,Tlemcen,2023-03-02,Standard,455.0,5224.62,
CUST_02203,Luke,Gordon,johnsonangela@example.org,(826)775-0146x8314,45,Algiers,2025-10-04,Standard,646.0,10945.48,
CUST_02204,Kimberly,Perez,kayla55@example.net,001-546-442-0181x902,33,Algiers,2023-02-24,Standard,550.0,13654.509999999998,
CUST_02205,Tiffany,Garcia,sullivanalfred@example.net,875-907-5192,36,Sidi Bel Abbès,2024-10-06,Basic,583.0,6848.040000000001,
CUST_02206,Leah,Ramirez,mccluredeborah@example.net,(984)439-6568,37,Algiers,2023-04-16,Standard,643.0,7154.67,
CUST_02207,Adam,Bruce,bmiller@example.org,(953)647-6414x4271,40,BATNA,2023-07-08,Basic,491.0,12427.29,
CUST_02208,Michelle,Cox,michael80@example.org,(790)869-5473,23,Blida,2023-04-09,Basic,533.0,17080.75,
CUST_02209,Shane,Taylor,james10@example.net,6988245081,28,Blida,2024-03-10,Premium,679.0,3245.96,
CUST_02210,Edward,Gonzalez,gonzalesdaniel@example.org,(802)425-2553x13417,21,Constantine,2024-07-02,Standard,622.0,16119.14,
CUST_02211,Rebecca,Reed,vasquezjoseph@example.org,463-379-0584,48,Sidi Bel Abbès,2023-06-05,Standard,736.0,10405.97,
CUST_02212,James,Fischer,gmontgomery@example.org,001-882-996-5612x06464,45,Sétif,2023-08-23,Basic,666.0,13872.36,
CUST_02213,Angela,Kelly,markwilliams@example.com,(401)843-9992x570,18,ORAN,2022-11-21,Standard,,6487.85,
CUST_02214,Abigail,Fuller,,252-703-2865x91819,18,Constantine,2024-06-14,Premium,688.0,9420.17,
CUST_02215,Jamie,Jacobs,hornmatthew@example.org,(973)908-3038x84016,25,Sétif,2024-08-22,Basic,657.0,9062.53,
CUST_02216,Heather,Pitts,navarromark@example.com,797-609-5744,34,Algiers,2025-05-31,Standard,681.0,11808.64,
CUST_02217,Brittany,Mcneil,prestonjohn@example.com,(973)484-3155x67695,31,Tlemcen,2023-12-30,Standard,387.0,5552.799999999999,
CUST_02218,Jillian,Perez,qrobinson@example.org,303.591.9056x6514,27,Blida,2023-06-09,Standard,752.0,2925.26,
CUST_02219,Patricia,Sanders,edwardray@example.net,468.616.0519x170,34,Constantine,2025-06-17,Standard,708.0,2428.86,
CUST_02220,Ronald,Allen,jessica37@example.org,+1-301-531-8434,23,Batna,2025-06-10,Standard,656.0,2049.8999999999996,
CUST_02221,Timothy,Wilson,jbrady@example.com,511-647-6207,29,Sidi Bel Abbès,2024-06-24,Standard,631.0,21448.77,
CUST_02222,Norma,Christensen,,(547)931-1688x59266,49,Algiers,2022-11-27,Standard,613.0,1049.34,
CUST_02223,Miranda,Mills,jeffrey30@example.org,685-378-1656x0880,28,Biskra,2024-11-30,Basic,720.0,7277.76,
CUST_02224,Benjamin,Dodson,juangould@example.net,(888)226-1734,45,Biskra,2024-03-27,Standard,622.0,1043.6799999999998,
CUST_02225,Kathryn,Hamilton,,281-637-2293,33,Batna,2022-11-19,Basic,569.0,18306.25,
CUST_02226,Jermaine,Parsons,joshuarodriguez@example.org,(547)564-9273x8681,50,Sidi Bel Abbès,2024-10-23,Standard,570.0,2806.04,
CUST_02227,Pamela,Martin,xpacheco@example.net,581-255-3925,51,Constantine,2023-02-16,Standard,664.0,6778.400000000001,
CUST_02228,Raymond,Brown,,678-276-0287,41,Sidi Bel Abbès,2023-05-06,Standard,831.0,2789.33,
CUST_02229,Robin,Jennings,smithheather@example.org,001-516-978-1288,40,Tlemcen,2024-10-06,Basic,503.0,757.31,
CUST_02230,Carolyn,Fernandez,,(527)781-4695,18,Annaba,2025-05-06,Standard,572.0,8268.240000000002,
CUST_02231,Robert,Black,johnlevy@example.org,8724486115,45,Annaba,2025-11-04,Standard,684.0,0.0,
CUST_02232,Lisa,Price,brownbarbara@example.com,201.541.2804x4712,49,Sétif,2023-04-01,Standard,632.0,1823.5900000000001,
CUST_02233,Amy,Parker,richard37@example.net,+1-786-317-3277x6063,31,Annaba,2024-02-01,Basic,754.0,8829.06,
CUST_02234,Ashley,Perkins,eward@example.com,569-984-3663,39,Batna,2024-02-11,Standard,655.0,17448.3,
CUST_02235,Christopher,Valencia,michael57@example.com,578.959.2945x8361,59,Blida,2023-10-20,Premium,542.0,8564.310000000001,
CUST_02236,Nancy,Mckee,,8429445025,35,Algiers,2023-05-01,Standard,575.0,16270.6,
CUST_02237,Valerie,Burnett,christineclarke@example.net,+1-581-461-0376,42,Tlemcen,2023-09-27,Standard,649.0,20286.15,
CUST_02238,Jeffrey,Sparks,torrestravis@example.org,+1-826-398-0865x5108,18,Tlemcen,2025-05-04,Basic,439.0,7290.0199999999995,
CUST_02239,Steven,Hooper,vcharles@example.net,493.913.2940,34,Batna,2024-08-17,Standard,701.0,20411.440000000002,
CUST_02240,Hunter,Winters,clayrichard@example.com,(955)274-8632x810,18,Batna,2024-01-18,Standard,676.0,12431.45,
CUST_02241,Monica,Rogers,timothy84@example.org,3967006616,34,Annaba,2025-10-24,Standard,546.0,6855.69,
CUST_02242,Scott,Sullivan,kellysteele@example.com,+1-779-918-1433x697,49,Batna,2025-05-28,Standard,597.0,6858.33,
CUST_02243,Michael,Long,cruzjames@example.org,(805)233-8824x99696,33,Biskra,2024-12-22,Basic,850.0,20462.53,
CUST_02244,Melissa,Swanson,,+1-604-914-0363,21,Blida,2023-11-12,Standard,581.0,13695.24,
CUST_02245,Devin,Paul,veleznichole@example.com,+1-402-329-3094x431,53,Annaba,2023-09-09,Standard,645.0,3341.1600000000003,
CUST_02246,Melissa,Morris,mlawson@example.org,5722566872,31,Sétif,2024-10-14,Basic,503.0,5102.46,
CUST_02247,Shelley,Bailey,scottjones@example.net,(710)541-3677x767,38,Constantine,2025-01-08,Standard,575.0,3632.74,
CUST_02248,David,Berg,dmendoza@example.org,001-267-655-7912,45,Batna,2023-08-28,Standard,629.0,11962.42,
CUST_02249,Andrew,Martin,rachel38@example.net,826.897.6941x36674,35,Tlemcen,2025-06-24,Standard,782.0,14218.82,
CUST_02250,April,Mendoza,fhall@example.com,283-659-0949,48,Blida,2023-08-24,Standard,679.0,17456.01,
CUST_02251,Joshua,Ellis,ttaylor@example.com,627-286-1095x47287,25,Sidi Bel Abbès,2023-10-26,Standard,572.0,4124.1,
CUST_02252,Christopher,Austin,huynhpatrick@example.org,378.228.0356,52,Biskra,2024-10-26,Standard,538.0,39514.09,
CUST_02253,Nathan,Simpson,usmith@example.com,(901)639-9392x567,23,Sétif,2025-04-22,Basic,727.0,17994.6,
CUST_02254,Christopher,Haas,zjones@example.org,(567)286-1633x86381,24,Annaba,2023-04-17,Basic,711.0,9854.17,
CUST_02255,Lauren,Anderson,nturner@example.com,(565)649-7705x3644,18,Tlemcen,2024-10-24,Standard,746.0,22274.64,
CUST_02256,Justin,Anderson,djames@example.net,+1-401-228-9348x2800,26,Batna,2023-08-08,Basic,709.0,4986.48,
CUST_02257,Paul,Johnson,reginald69@example.com,+1-200-619-2331x524,41,Oran,2025-08-24,Standard,710.0,3612.96,
CUST_02258,Dana,Murphy,heather27@example.com,661.427.7933x33569,18,Algiers,2023-02-22,Standard,727.0,4858.719999999999,
CUST_02259,Joseph,Hogan,ylong@example.org,(929)550-6410x31841,22,Constantine,2024-10-11,Basic,540.0,18462.99,
CUST_02260,Miguel,Taylor,cynthia65@example.net,(846)612-0384x672,45,Blida,2024-11-20,Standard,783.0,15202.9,
CUST_02261,Charles,Guzman,janicedixon@example.net,843-453-5425,39,Biskra,2024-11-13,Standard,695.0,14200.84,
CUST_02262,Roberto,Adkins,crawfordveronica@example.org,001-738-247-5134x07491,23,Batna,2024-12-16,Basic,804.0,2563.1400000000003,
CUST_02263,Amanda,Novak,brett55@example.com,(951)520-6906x11959,57,Sidi Bel Abbès,2023-05-01,Standard,573.0,8131.3099999999995,
CUST_02264,John,Smith,stewartjoshua@example.com,294.242.8054,32,Tlemcen,2025-10-31,Premium,610.0,6378.8,
CUST_02265,Kimberly,Simon,danielkelly@example.org,487.430.5390x0343,20,Sétif,2023-04-16,Standard,569.0,13104.08,
CUST_02266,Patricia,Maldonado,jasmine62@example.net,697-556-5783x3939,35,Oran,2022-12-14,Standard,749.0,10434.17,
CUST_02267,Evelyn,Miller,kathleen87@example.net,(980)595-7283,43,Algiers,2024-11-28,Standard,473.0,4277.450000000001,
CUST_02268,Charles,Morrison,ocervantes@example.net,001-484-760-7456,38,Sétif,2024-10-13,Basic,806.0,5517.24,
CUST_02269,Adam,Clark,sethcrosby@example.net,475.287.5098x02075,64,Blida,2024-01-24,Standard,654.0,7049.38,
CUST_02270,Patricia,Pruitt,npollard@example.net,4642847739,18,Constantine,2023-10-04,Premium,643.0,2872.49,
CUST_02271,Laura,Summers,alexander73@example.net,497-218-9011,28,Annaba,2025-02-19,Basic,742.0,20379.91,
CUST_02272,Tracy,White,mosschristine@example.net,526-716-6647x107,19,Constantine,2024-03-11,Standard,570.0,10797.57,
CUST_02273,Robert,Taylor,stephensdaniel@example.net,001-230-201-6183x21529,33,Sidi Bel Abbès,2023-10-01,Standard,732.0,10575.6,
CUST_02274,lindsay,Reyes,rdawson@example.org,8869042831,58,Constantine,2023-07-02,Standard,530.0,2759.9300000000003,
CUST_02275,Melissa,Turner,valerie71@example.org,(306)606-7377x8892,27,Oran,2024-06-29,Basic,596.0,2719.7799999999997,
CUST_02276,Benjamin,Stevens,gordonjonathan@example.net,+1-901-817-0564,42,Batna,2024-06-25,Premium,654.0,11035.880000000001,
CUST_02277,Mitchell,Avila,owatkins@example.net,267.559.4791,27,Sidi Bel Abbès,2024-06-14,Premium,672.0,5146.82,
CUST_02278,Amber,Castaneda,francis08@example.org,253-234-3049x8207,20,Algiers,2023-04-29,Standard,604.0,3591.17,
